# Sampling rate: 500 Hz

ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0011486,-8.5603e-05,0.0024918,-0.00039889,-0.00055526,2021-04-07 16:25:11.726000
0.0013716,-0.00010122,0.0023814,-0.00046979,-0.00064,2021-04-07 16:25:11.728000
0.0016586,-0.00012704,0.0022496,-0.00056599,-0.00077147,2021-04-07 16:25:11.730000
0.0019593,-0.00015647,0.0020999,-0.00067442,-0.00086436,2021-04-07 16:25:11.732000
0.0021368,-0.00016081,0.0019955,-0.00072923,-0.00091006,2021-04-07 16:25:11.734000
0.0021405,-0.00015789,0.001895,-0.00074219,-0.00093462,2021-04-07 16:25:11.736000
0.0020648,-0.00016071,0.0018128,-0.00071783,-0.00089786,2021-04-07 16:25:11.738000
0.0019041,-0.00015375,0.0017695,-0.00064475,-0.00081073,2021-04-07 16:25:11.740000
0.0016889,-0.00016024,0.0017109,-0.00059049,-0.00075628,2021-04-07 16:25:11.742000
0.0016174,-0.00017811,0.0016332,-0.00058261,-0.00076247,2021-04-07 16:25:11.744000
0.0017066,-0.00017133,0.001532,-0.00060431,-0.00077903,2021-04-07 16:25:11.746000
0.0018982,-0.00016213,0.0014018,-0.00067163,-0.00083298,2021-04-07 16:25:11.748000
0.002184,-0.00018353,0.0012726,-0.00075935,-0.0009373,2021-04-07 16:25:11.750000
0.002402,-0.00020643,0.0011676,-0.00082435,-0.0010093,2021-04-07 16:25:11.752000
0.0024875,-0.00020899,0.0010822,-0.00086888,-0.0010591,2021-04-07 16:25:11.754000
0.0024812,-0.00021148,0.0010141,-0.00085875,-0.0010598,2021-04-07 16:25:11.756000
0.002262,-0.00021181,0.00097593,-0.00077096,-0.00095936,2021-04-07 16:25:11.758000
0.0018702,-0.00020126,0.00094983,-0.00066041,-0.00083918,2021-04-07 16:25:11.760000
0.0015298,-0.00019082,0.00091057,-0.0005509,-0.00072073,2021-04-07 16:25:11.762000
0.0013056,-0.00018592,0.00084488,-0.00046878,-0.00062419,2021-04-07 16:25:11.764000
0.0012588,-0.00019251,0.00074051,-0.00045497,-0.00061005,2021-04-07 16:25:11.766000
0.0014071,-0.00020114,0.000604,-0.00049156,-0.000647,2021-04-07 16:25:11.768000
0.0016039,-0.00020253,0.00045582,-0.00056439,-0.00071247,2021-04-07 16:25:11.770000
0.0017891,-0.00020595,0.00032609,-0.00063808,-0.00078698,2021-04-07 16:25:11.772000
0.001917,-0.00020412,0.00022524,-0.00066779,-0.00081586,2021-04-07 16:25:11.774000
0.0019032,-0.0002024,0.00013899,-0.00066003,-0.00079519,2021-04-07 16:25:11.776000
0.0017612,-0.00020486,6.6212e-05,-0.00061527,-0.00075885,2021-04-07 16:25:11.778000
0.0015402,-0.00019696,6.9121e-06,-0.00054252,-0.00069096,2021-04-07 16:25:11.780000
0.0013364,-0.00019089,-5.0655e-05,-0.0004701,-0.00060632,2021-04-07 16:25:11.782000
0.0012675,-0.00018703,-0.00013536,-0.00044442,-0.00058811,2021-04-07 16:25:11.784000
0.0013581,-0.00018487,-0.00024724,-0.00048485,-0.00062182,2021-04-07 16:25:11.786000
0.0015734,-0.000194,-0.00034833,-0.00054697,-0.00069446,2021-04-07 16:25:11.788000
0.0018805,-0.00020385,-0.00045368,-0.00064596,-0.00082376,2021-04-07 16:25:11.790000
0.0021953,-0.00021926,-0.00055857,-0.00076527,-0.00092531,2021-04-07 16:25:11.792000
0.0023817,-0.00022775,-0.00062049,-0.0008206,-0.00097308,2021-04-07 16:25:11.794000
0.0024149,-0.00022262,-0.0006584,-0.00083489,-0.00099531,2021-04-07 16:25:11.796000
0.0023526,-0.00022459,-0.00067733,-0.00080908,-0.00096115,2021-04-07 16:25:11.798000
0.0021846,-0.00021708,-0.00067086,-0.00072888,-0.00087973,2021-04-07 16:25:11.800000
0.0019834,-0.00020624,-0.0006676,-0.00067942,-0.00082298,2021-04-07 16:25:11.802000
0.0019106,-0.00021326,-0.0006805,-0.00066837,-0.00081282,2021-04-07 16:25:11.804000
0.0019644,-0.00021818,-0.00070449,-0.00067523,-0.00082564,2021-04-07 16:25:11.806000
0.0021186,-0.00021707,-0.0007388,-0.00073571,-0.00088314,2021-04-07 16:25:11.808000
0.0023761,-0.00022086,-0.00078818,-0.00080816,-0.00096025,2021-04-07 16:25:11.810000
0.0025529,-0.0002196,-0.00082352,-0.00085006,-0.0010048,2021-04-07 16:25:11.812000
0.0025685,-0.00020906,-0.00082935,-0.00086716,-0.0010208,2021-04-07 16:25:11.814000
0.0024909,-0.00020862,-0.00082017,-0.00082862,-0.00098153,2021-04-07 16:25:11.816000
0.0022468,-0.00020399,-0.00078411,-0.00073804,-0.00089064,2021-04-07 16:25:11.818000
0.0018928,-0.00018109,-0.0007499,-0.00062486,-0.00077771,2021-04-07 16:25:11.820000
0.0016032,-0.00017572,-0.0007337,-0.00051384,-0.00066273,2021-04-07 16:25:11.822000
0.0014031,-0.00017501,-0.00071837,-0.00045629,-0.00060548,2021-04-07 16:25:11.824000
0.0013339,-0.00015998,-0.00073593,-0.000442,-0.00059701,2021-04-07 16:25:11.826000
0.0014261,-0.0001574,-0.00077402,-0.00045696,-0.0006058,2021-04-07 16:25:11.828000
0.0015686,-0.00015772,-0.00080986,-0.00050956,-0.00065999,2021-04-07 16:25:11.830000
0.001666,-0.000152,-0.00085283,-0.00054629,-0.00071711,2021-04-07 16:25:11.832000
0.0016768,-0.00014587,-0.0008725,-0.00054014,-0.00069275,2021-04-07 16:25:11.834000
0.0015429,-0.00013001,-0.00087029,-0.00048965,-0.00061653,2021-04-07 16:25:11.836000
0.0012801,-0.00011241,-0.00085792,-0.00039735,-0.00053704,2021-04-07 16:25:11.838000
0.00095217,-0.00010504,-0.00082407,-0.00028441,-0.00042276,2021-04-07 16:25:11.840000
0.00065279,-9.5362e-05,-0.000802,-0.00017823,-0.00031733,2021-04-07 16:25:11.842000
0.00051104,-8.3577e-05,-0.0008143,-0.00013487,-0.00027867,2021-04-07 16:25:11.844000
0.00051716,-9.088e-05,-0.00084399,-0.0001415,-0.00027971,2021-04-07 16:25:11.846000
0.00062621,-9.3406e-05,-0.00088435,-0.00017516,-0.00033017,2021-04-07 16:25:11.848000
0.00083538,-8.4956e-05,-0.00093718,-0.00025817,-0.00041487,2021-04-07 16:25:11.850000
0.0010183,-0.00010215,-0.00097679,-0.0003127,-0.00047319,2021-04-07 16:25:11.852000
0.0010348,-0.00011517,-0.00098036,-0.00030018,-0.00048436,2021-04-07 16:25:11.854000
0.00091379,-0.00010167,-0.00095682,-0.00027123,-0.00044761,2021-04-07 16:25:11.856000
0.00072996,-8.9143e-05,-0.00089987,-0.00019686,-0.00036586,2021-04-07 16:25:11.858000
0.00043964,-8.0559e-05,-0.00082772,-7.8612e-05,-0.00024917,2021-04-07 16:25:11.860000
0.00013516,-6.9845e-05,-0.00077151,1.0155e-05,-0.00015397,2021-04-07 16:25:11.862000
1.4336e-05,-5.1343e-05,-0.00072489,5.1656e-05,-0.00011332,2021-04-07 16:25:11.864000
3.1138e-05,-3.208e-05,-0.00069552,5.7871e-05,-0.00010319,2021-04-07 16:25:11.866000
0.00015714,-2.4606e-05,-0.00068651,2.1063e-05,-0.00014967,2021-04-07 16:25:11.868000
0.00040414,-2.6071e-05,-0.00068186,-4.5328e-05,-0.00024069,2021-04-07 16:25:11.870000
0.00056986,-2.9173e-05,-0.00066229,-9.5285e-05,-0.00029283,2021-04-07 16:25:11.872000
0.00058282,-1.6592e-05,-0.00061819,-0.00011029,-0.00029409,2021-04-07 16:25:11.874000
0.00052777,6.0629e-06,-0.00055272,-7.6401e-05,-0.00025854,2021-04-07 16:25:11.876000
0.00032848,1.031e-05,-0.0004753,1.2218e-05,-0.0001769,2021-04-07 16:25:11.878000
2.1685e-05,1.5663e-05,-0.00040423,0.00010443,-8.5049e-05,2021-04-07 16:25:11.880000
-0.00017962,4.7041e-05,-0.00033649,0.00018208,-1.1893e-05,2021-04-07 16:25:11.882000
-0.00025422,6.6865e-05,-0.00028693,0.0002345,4.4372e-05,2021-04-07 16:25:11.884000
-0.00019919,7.491e-05,-0.00027564,0.00021635,3.8676e-05,2021-04-07 16:25:11.886000
3.7015e-05,9.7624e-05,-0.0002932,0.00014093,-4.8494e-05,2021-04-07 16:25:11.888000
0.00031429,0.00010385,-0.00031746,5.3297e-05,-0.00015167,2021-04-07 16:25:11.890000
0.00051851,0.00010165,-0.00031836,-1.521e-05,-0.00022414,2021-04-07 16:25:11.892000
0.00063658,0.0001088,-0.00030136,-4.3376e-05,-0.0002538,2021-04-07 16:25:11.894000
0.00061772,0.00011383,-0.00026166,-2.5445e-05,-0.00023797,2021-04-07 16:25:11.896000
0.00044655,0.00012348,-0.00019762,3.3663e-05,-0.00019124,2021-04-07 16:25:11.898000
0.00020454,0.00012844,-0.00012874,0.0001149,-0.00010965,2021-04-07 16:25:11.900000
4.0012e-05,0.00014251,-6.0224e-05,0.00017067,-2.8737e-05,2021-04-07 16:25:11.902000
1.8296e-05,0.00015196,-3.1167e-05,0.0001656,-1.676e-05,2021-04-07 16:25:11.904000
0.00012632,0.00014033,-3.7379e-05,0.00012405,-5.9751e-05,2021-04-07 16:25:11.906000
0.00036798,0.00015396,-5.247e-05,3.8565e-05,-0.00014173,2021-04-07 16:25:11.908000
0.00069349,0.0001603,-8.8377e-05,-9.2351e-05,-0.00025974,2021-04-07 16:25:11.910000
0.00098474,0.00014554,-0.00010523,-0.00018251,-0.00033546,2021-04-07 16:25:11.912000
0.0010995,0.00015721,-8.4525e-05,-0.00020731,-0.0003456,2021-04-07 16:25:11.914000
0.0010473,0.00016195,-4.5019e-05,-0.00020531,-0.00034257,2021-04-07 16:25:11.916000
0.00093952,0.00015418,2.6193e-05,-0.00016576,-0.00030216,2021-04-07 16:25:11.918000
0.0007169,0.00016241,0.00010379,-8.2809e-05,-0.00020681,2021-04-07 16:25:11.920000
0.00045955,0.00016565,0.00015396,-2.3803e-05,-0.00014623,2021-04-07 16:25:11.922000
0.0004027,0.00016171,0.00017624,-2.9781e-05,-0.00014936,2021-04-07 16:25:11.924000
0.00048467,0.0001557,0.00016315,-5.5708e-05,-0.00016638,2021-04-07 16:25:11.926000
0.00065923,0.00014154,0.00012327,-0.00011754,-0.00022248,2021-04-07 16:25:11.928000
0.00096045,0.00012292,7.266e-05,-0.00022169,-0.00032019,2021-04-07 16:25:11.930000
0.0011592,9.1047e-05,2.2413e-05,-0.00029114,-0.00040269,2021-04-07 16:25:11.932000
0.0011695,6.8443e-05,-8.4128e-06,-0.00031648,-0.00043244,2021-04-07 16:25:11.934000
0.0010999,6.8142e-05,-1.0607e-05,-0.00028657,-0.00038784,2021-04-07 16:25:11.936000
0.00087095,4.9928e-05,6.0936e-06,-0.00019337,-0.00032007,2021-04-07 16:25:11.938000
0.00052622,4.4793e-05,1.2936e-05,-9.8511e-05,-0.00023413,2021-04-07 16:25:11.940000
0.00029681,6.786e-05,-1.2815e-05,-3.166e-05,-0.00012598,2021-04-07 16:25:11.942000
0.00020351,5.1417e-05,-6.4697e-05,6.157e-06,-9.1276e-05,2021-04-07 16:25:11.944000
0.00028111,-0.0012052,0.0037715,9.4229e-05,-0.00021185,2021-04-07 16:25:11.946000
0.0016166,-0.0012156,0.0058741,-0.00028243,-0.00067328,2021-04-07 16:25:11.948000
0.00096077,-0.0012254,0.004115,-0.00012091,-0.00044423,2021-04-07 16:25:11.950000
0.001671,-0.0012382,0.005105,-0.00033926,-0.00072742,2021-04-07 16:25:11.952000
0.0014788,-0.0012772,0.0046267,-0.00027829,-0.00063026,2021-04-07 16:25:11.954000
0.0013549,-0.0012975,0.0046006,-0.00022046,-0.00057673,2021-04-07 16:25:11.956000
0.0012288,-0.0012882,0.0048722,-0.00018738,-0.00056835,2021-04-07 16:25:11.958000
0.00074116,-0.0012817,0.0045577,-3.4132e-05,-0.00039437,2021-04-07 16:25:11.960000
0.00063515,-0.0012784,0.0048236,2.2301e-05,-0.00034382,2021-04-07 16:25:11.962000
0.00046142,-0.0012765,0.0046486,5.7471e-05,-0.00029167,2021-04-07 16:25:11.964000
0.00052002,-0.0012831,0.0046006,3.8511e-05,-0.00030914,2021-04-07 16:25:11.966000
0.00071773,-0.001304,0.0046015,-2.0702e-05,-0.00037662,2021-04-07 16:25:11.968000
0.00090072,-0.0013256,0.0044179,-9.5176e-05,-0.00044543,2021-04-07 16:25:11.970000
0.0011521,-0.0013353,0.0044398,-0.00015847,-0.00050497,2021-04-07 16:25:11.972000
0.0011184,-0.0013445,0.0043618,-0.0001413,-0.00046305,2021-04-07 16:25:11.974000
0.00096745,-0.0013518,0.0043758,-8.9122e-05,-0.00040364,2021-04-07 16:25:11.976000
0.00072826,-0.0013465,0.0044121,6.9459e-06,-0.000303,2021-04-07 16:25:11.978000
0.00032662,-0.0013364,0.0044077,0.00013152,-0.00016074,2021-04-07 16:25:11.980000
5.7664e-05,-0.0013342,0.00444,0.00022343,-8.285e-05,2021-04-07 16:25:11.982000
-2.1398e-05,-0.0013393,0.0043909,0.00026308,-3.7375e-05,2021-04-07 16:25:11.984000
-8.6588e-06,-0.0013438,0.0043564,0.00025402,-2.16e-05,2021-04-07 16:25:11.986000
0.0001396,-0.0013459,0.0042935,0.0001978,-8.441e-05,2021-04-07 16:25:11.988000
0.00041677,-0.0013545,0.0041904,0.00010695,-0.00017212,2021-04-07 16:25:11.990000
0.00059537,-0.0013634,0.0041409,5.5996e-05,-0.00021676,2021-04-07 16:25:11.992000
0.00056183,-0.0013597,0.0041239,6.3148e-05,-0.00019408,2021-04-07 16:25:11.994000
0.00043612,-0.0013547,0.0041323,0.00011286,-9.5851e-05,2021-04-07 16:25:11.996000
0.00016225,-0.0013519,0.0041578,0.00022155,2.6878e-05,2021-04-07 16:25:11.998000
-0.00026171,-0.0013519,0.004203,0.00034254,0.00014627,2021-04-07 16:25:12
-0.00058189,-0.0013697,0.0042434,0.00043825,0.00025189,2021-04-07 16:25:12.002000
-0.00072748,-0.0013887,0.0042453,0.0004988,0.00029167,2021-04-07 16:25:12.004000
-0.00072176,-0.0013861,0.004237,0.00049001,0.00027606,2021-04-07 16:25:12.006000
-0.00055124,-0.0013718,0.0042216,0.00043819,0.00022782,2021-04-07 16:25:12.008000
-0.00036798,-0.0013652,0.0041991,0.00039175,0.00015676,2021-04-07 16:25:12.010000
-0.00028969,-0.0013834,0.0042028,0.00037353,0.00010498,2021-04-07 16:25:12.012000
-0.00034081,-0.0014131,0.0042623,0.00045201,0.00012034,2021-04-07 16:25:12.014000
-0.00059001,-0.0014469,0.0043574,0.00061417,0.00019786,2021-04-07 16:25:12.016000
-0.00099479,-0.0014909,0.0044524,0.00076906,0.00027266,2021-04-07 16:25:12.018000
-0.0014443,-0.0015189,0.004575,0.00094649,0.00037067,2021-04-07 16:25:12.020000
-0.0018726,-0.00155,0.0047094,0.0011523,0.00049312,2021-04-07 16:25:12.022000
-0.0021469,-0.001584,0.0047977,0.0012975,0.0005406,2021-04-07 16:25:12.024000
-0.0022165,-0.0015652,0.004862,0.001359,0.00054217,2021-04-07 16:25:12.026000
-0.0022074,-0.0015037,0.0049443,0.001388,0.00056061,2021-04-07 16:25:12.028000
-0.0021366,-0.0014357,0.0050172,0.0014083,0.00056788,2021-04-07 16:25:12.030000
-0.0021066,-0.001371,0.0050686,0.0014295,0.00061462,2021-04-07 16:25:12.032000
-0.002365,-0.0012702,0.0051362,0.001551,0.00078224,2021-04-07 16:25:12.034000
-0.0027822,-0.0011243,0.0052035,0.0017348,0.0010262,2021-04-07 16:25:12.036000
-0.0032898,-0.00090511,0.0052974,0.0018714,0.0013432,2021-04-07 16:25:12.038000
-0.0039519,-0.00060254,0.0054609,0.0020161,0.0017518,2021-04-07 16:25:12.040000
-0.0044241,-0.00038444,0.0056438,0.0020248,0.0021195,2021-04-07 16:25:12.042000
-0.0046473,-0.00016843,0.0058182,0.0018438,0.0023847,2021-04-07 16:25:12.044000
-0.0048698,0.00012577,0.0059608,0.0017284,0.0026012,2021-04-07 16:25:12.046000
-0.0049787,0.00027665,0.0060788,0.0015921,0.0027391,2021-04-07 16:25:12.048000
-0.0049051,0.00036796,0.0061859,0.0013669,0.0028004,2021-04-07 16:25:12.050000
-0.0049697,0.0004525,0.0063042,0.0012819,0.0028919,2021-04-07 16:25:12.052000
-0.0052995,0.00040346,0.0064915,0.0013183,0.003016,2021-04-07 16:25:12.054000
-0.0056795,0.00027224,0.0066406,0.0013897,0.0031305,2021-04-07 16:25:12.056000
-0.0062091,0.00012398,0.0067097,0.0015068,0.0032912,2021-04-07 16:25:12.058000
-0.006907,-9.6702e-07,0.0067921,0.0016851,0.003471,2021-04-07 16:25:12.060000
-0.0074983,-0.00026306,0.0067924,0.0019222,0.0035877,2021-04-07 16:25:12.062000
-0.0079942,-0.00066785,0.0066031,0.0021185,0.0036452,2021-04-07 16:25:12.064000
-0.0083737,-0.0009364,0.0062865,0.0022883,0.0036639,2021-04-07 16:25:12.066000
-0.0085286,-0.0010996,0.0060235,0.0024569,0.0036361,2021-04-07 16:25:12.068000
-0.0085319,-0.0012088,0.0059373,0.0025475,0.003539,2021-04-07 16:25:12.070000
-0.0085116,-0.0012177,0.0059529,0.0026088,0.0034253,2021-04-07 16:25:12.072000
-0.0085526,-0.0011798,0.0060028,0.0027243,0.0034062,2021-04-07 16:25:12.074000
-0.0087072,-0.0011161,0.006069,0.0028862,0.0034582,2021-04-07 16:25:12.076000
-0.0090025,-0.0010922,0.0061081,0.0030419,0.0034958,2021-04-07 16:25:12.078000
-0.0093196,-0.0010988,0.0061285,0.0031971,0.0035579,2021-04-07 16:25:12.080000
-0.0095312,-0.0010638,0.0061201,0.0033363,0.0036365,2021-04-07 16:25:12.082000
-0.0095179,-0.0010128,0.0060545,0.0033795,0.0036364,2021-04-07 16:25:12.084000
-0.0092649,-0.00095273,0.0059642,0.0033583,0.0035746,2021-04-07 16:25:12.086000
-0.0089612,-0.00089999,0.0058391,0.0032836,0.0034785,2021-04-07 16:25:12.088000
-0.0085899,-0.00089707,0.005681,0.0031508,0.0033571,2021-04-07 16:25:12.090000
-0.0082174,-0.00092108,0.0055571,0.0030547,0.0032801,2021-04-07 16:25:12.092000
-0.0080843,-0.00093951,0.0054604,0.0030239,0.003235,2021-04-07 16:25:12.094000
-0.0081039,-0.00096776,0.0053722,0.003028,0.0031892,2021-04-07 16:25:12.096000
-0.0082014,-0.0010025,0.0053035,0.0030618,0.0032015,2021-04-07 16:25:12.098000
-0.008394,-0.0010019,0.0052528,0.0031316,0.0032602,2021-04-07 16:25:12.100000
-0.0084899,-0.00097624,0.0051855,0.0031711,0.003288,2021-04-07 16:25:12.102000
-0.0083718,-0.00097303,0.005073,0.0031216,0.0032781,2021-04-07 16:25:12.104000
-0.0080998,-0.00096829,0.0049645,0.0030387,0.0031983,2021-04-07 16:25:12.106000
-0.007704,-0.00094977,0.0048389,0.0029152,0.0030375,2021-04-07 16:25:12.108000
-0.0072341,-0.00096884,0.0046811,0.0027588,0.0028941,2021-04-07 16:25:12.110000
-0.0068709,-0.00098623,0.004564,0.0026514,0.002781,2021-04-07 16:25:12.112000
-0.00672,-0.00096863,0.0044851,0.002591,0.0026947,2021-04-07 16:25:12.114000
-0.0066941,-0.00096205,0.0044422,0.0025858,0.0027053,2021-04-07 16:25:12.116000
-0.0067956,-0.00095455,0.0044289,0.0026374,0.0027752,2021-04-07 16:25:12.118000
-0.0070054,-0.00094784,0.0044084,0.0026848,0.0028315,2021-04-07 16:25:12.120000
-0.0070969,-0.00094171,0.0043814,0.0027095,0.0028431,2021-04-07 16:25:12.122000
-0.0070081,-0.00091254,0.0043292,0.0026959,0.0027961,2021-04-07 16:25:12.124000
-0.0067695,-0.00090377,0.0042471,0.0026133,0.0027103,2021-04-07 16:25:12.126000
-0.006372,-0.00091079,0.0041567,0.0024922,0.002582,2021-04-07 16:25:12.128000
-0.0059884,-0.00089795,0.0040617,0.0023709,0.0024572,2021-04-07 16:25:12.130000
-0.0057386,-0.00089826,0.0039866,0.0022688,0.0023718,2021-04-07 16:25:12.132000
-0.0056367,-0.00090809,0.0039633,0.0022398,0.0023156,2021-04-07 16:25:12.134000
-0.0057357,-0.00089395,0.0039757,0.0022865,0.0023448,2021-04-07 16:25:12.136000
-0.0059499,-0.00088164,0.004006,0.0023464,0.0024064,2021-04-07 16:25:12.138000
-0.0061457,-0.00086549,0.0040443,0.0024094,0.0024669,2021-04-07 16:25:12.140000
-0.0062723,-0.00082129,0.0040642,0.0024574,0.0025622,2021-04-07 16:25:12.142000
-0.006196,-0.00080315,0.00406,0.0024399,0.0025567,2021-04-07 16:25:12.144000
-0.0059145,-0.00081447,0.004028,0.0023615,0.0024518,2021-04-07 16:25:12.146000
-0.0056091,-0.00081786,0.0039784,0.002232,0.0023225,2021-04-07 16:25:12.148000
-0.0052367,-0.00083219,0.0039288,0.0020858,0.0021459,2021-04-07 16:25:12.150000
-0.0048902,-0.00084822,0.0039183,0.0019995,0.0020376,2021-04-07 16:25:12.152000
-0.0047922,-0.00084989,0.0039619,0.0019703,0.0020278,2021-04-07 16:25:12.154000
-0.0048088,-0.00083969,0.0040036,0.0019703,0.0020411,2021-04-07 16:25:12.156000
-0.004915,-0.00082516,0.0040822,0.0020104,0.0020875,2021-04-07 16:25:12.158000
-0.0051025,-0.00082634,0.0041701,0.002084,0.0021649,2021-04-07 16:25:12.160000
-0.0051723,-0.00082397,0.0042231,0.0021083,0.0021965,2021-04-07 16:25:12.162000
-0.0050469,-0.00081277,0.004251,0.0020497,0.0021428,2021-04-07 16:25:12.164000
-0.0047484,-0.00081136,0.0042166,0.0019672,0.002045,2021-04-07 16:25:12.166000
-0.0043868,-0.00081278,0.0042306,0.0018169,0.0018644,2021-04-07 16:25:12.168000
-0.0038957,-0.0008256,0.0041784,0.0016847,0.001715,2021-04-07 16:25:12.170000
-0.0035301,-0.00083408,0.0041691,0.0015979,0.0016186,2021-04-07 16:25:12.172000
-0.0034448,-0.00083352,0.004262,0.0015141,0.0015243,2021-04-07 16:25:12.174000
-0.0033497,-0.00083504,0.0042278,0.0015721,0.001597,2021-04-07 16:25:12.176000
-0.0035374,-0.00081578,0.0044377,0.0015766,0.0016089,2021-04-07 16:25:12.178000
-0.0036242,-0.00082234,0.0044281,0.0016305,0.0016746,2021-04-07 16:25:12.180000
-0.0036403,-0.00082323,0.0044545,0.0016725,0.0017332,2021-04-07 16:25:12.182000
-0.0036563,-0.00080185,0.0046765,0.0014877,0.0015344,2021-04-07 16:25:12.184000
-0.0029931,-0.00082955,0.0042783,0.0016107,0.0016862,2021-04-07 16:25:12.186000
-0.0030915,-0.00079088,0.0048583,0.0011136,0.0011541,2021-04-07 16:25:12.188000
-0.0020244,-0.00086031,0.0032983,-0.00024455,-0.00035573,2021-04-07 16:25:12.190000
0.0014249,-0.0011314,-0.0015666,-0.00063413,-0.00078332,2021-04-07 16:25:12.192000
0.0022465,-0.0011734,-0.0023724,-0.00042448,-0.00052936,2021-04-07 16:25:12.194000
0.0017366,-0.0011332,-0.0016391,-0.00057713,-0.00071208,2021-04-07 16:25:12.196000
0.0021545,-0.0011913,-0.0023981,-0.00053857,-0.00067521,2021-04-07 16:25:12.198000
0.0015479,-0.0011374,-0.0015315,-0.00037349,-0.00047685,2021-04-07 16:25:12.200000
0.0017324,-0.0011625,-0.0025166,-0.00047897,-0.00063857,2021-04-07 16:25:12.202000
0.0010104,-0.0011159,-0.0013314,-0.00014623,-0.00025405,2021-04-07 16:25:12.204000
-0.0015429,-0.00087535,0.0042351,0.00072245,0.00081213,2021-04-07 16:25:12.206000
-0.0017421,-0.00083405,0.0053922,0.00084594,0.00097047,2021-04-07 16:25:12.208000
-0.00092486,-0.00088589,0.0044527,0.00052177,0.0006051,2021-04-07 16:25:12.210000
-0.00085434,-0.00087953,0.0050882,0.00052422,0.00061066,2021-04-07 16:25:12.212000
-0.00056675,-0.0009053,0.0048516,0.00045853,0.00052663,2021-04-07 16:25:12.214000
-0.00062911,-0.00090241,0.0049565,0.000441,0.00052347,2021-04-07 16:25:12.216000
-0.00081413,-0.00090314,0.0051655,0.00052064,0.00060886,2021-04-07 16:25:12.218000
-0.00095803,-0.00090129,0.0050898,0.00056385,0.00065527,2021-04-07 16:25:12.220000
-0.0011378,-0.00088924,0.0052841,0.00062482,0.00073367,2021-04-07 16:25:12.222000
-0.0010026,-0.00091486,0.0052053,0.0005787,0.00067329,2021-04-07 16:25:12.224000
-0.00077284,-0.00092915,0.0052236,0.0004809,0.00057768,2021-04-07 16:25:12.226000
-0.00043931,-0.00094324,0.0052149,0.00036007,0.00045329,2021-04-07 16:25:12.228000
-3.2726e-05,-0.00095835,0.0051249,0.00023422,0.0003007,2021-04-07 16:25:12.230000
0.00023523,-0.00096249,0.0051649,0.00016505,0.0002117,2021-04-07 16:25:12.232000
0.00033877,-0.00098841,0.0051492,0.00012368,0.00016199,2021-04-07 16:25:12.234000
0.00027919,-0.00098875,0.0052167,0.00014608,0.00021095,2021-04-07 16:25:12.236000
0.00010876,-0.00096831,0.0052959,0.00021123,0.00030246,2021-04-07 16:25:12.238000
-0.00012707,-0.00097795,0.0053416,0.00027278,0.0003641,2021-04-07 16:25:12.240000
-0.00025721,-0.00097572,0.0054028,0.00030936,0.00039909,2021-04-07 16:25:12.242000
-0.00018719,-0.00096988,0.0053982,0.00028943,0.00037215,2021-04-07 16:25:12.244000
2.771e-05,-0.00099889,0.0053768,0.00022256,0.00029497,2021-04-07 16:25:12.246000
0.000368,-0.0010158,0.0053438,0.000112,0.00018179,2021-04-07 16:25:12.248000
0.00072177,-0.001009,0.0053025,-1.2038e-05,6.465e-05,2021-04-07 16:25:12.250000
0.00096459,-0.0010171,0.0052815,-9.7802e-05,-1.3098e-05,2021-04-07 16:25:12.252000
0.0010293,-0.0010495,0.0052853,-0.00011127,-3.6745e-05,2021-04-07 16:25:12.254000
0.00090303,-0.0010729,0.0053445,-5.7667e-05,-4.6604e-06,2021-04-07 16:25:12.256000
0.00068346,-0.0010559,0.0054124,2.2365e-06,5.3293e-05,2021-04-07 16:25:12.258000
0.00046573,-0.0010514,0.0054486,6.7194e-05,0.000123,2021-04-07 16:25:12.260000
0.00031212,-0.0010684,0.0054697,0.00011931,0.00015862,2021-04-07 16:25:12.262000
0.00035859,-0.0010561,0.0054493,8.7403e-05,0.00012452,2021-04-07 16:25:12.264000
0.00059961,-0.0010516,0.0053932,1.0298e-05,6.0506e-05,2021-04-07 16:25:12.266000
0.0008569,-0.0010623,0.0053186,-8.6822e-05,-5.2929e-05,2021-04-07 16:25:12.268000
0.001144,-0.0010675,0.0052235,-0.00021398,-0.0001996,2021-04-07 16:25:12.270000
0.0014029,-0.0010854,0.0051462,-0.00029458,-0.00028069,2021-04-07 16:25:12.272000
0.0014236,-0.0010938,0.0050944,-0.0003008,-0.0002771,2021-04-07 16:25:12.274000
0.0012634,-0.0010997,0.005062,-0.00026965,-0.00022549,2021-04-07 16:25:12.276000
0.0010336,-0.0011192,0.0050558,-0.000204,-0.00014885,2021-04-07 16:25:12.278000
0.00077898,-0.0011275,0.0050534,-0.0001292,-7.5569e-05,2021-04-07 16:25:12.280000
0.00065345,-0.0011389,0.0050213,-0.0001103,-6.5057e-05,2021-04-07 16:25:12.282000
0.00073636,-0.0011658,0.0049474,-0.00015554,-0.00011665,2021-04-07 16:25:12.284000
0.00094089,-0.0011822,0.0048649,-0.00024264,-0.00019799,2021-04-07 16:25:12.286000
0.0012431,-0.0011943,0.0047708,-0.00036591,-0.00030793,2021-04-07 16:25:12.288000
0.0016062,-0.0012144,0.0046463,-0.00047943,-0.00038939,2021-04-07 16:25:12.290000
0.0018237,-0.0012291,0.0045389,-0.00055526,-0.00044129,2021-04-07 16:25:12.292000
