# Sampling rate: 500 Hz

ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
-4.4888e-05,2.5339e-06,1.0615e-05,7.9317e-05,1.5399e-05,2021-04-07 16:21:40.247000
-0.00012478,6.5422e-06,4.3416e-05,0.00010453,4.6409e-05,2021-04-07 16:21:40.249000
-0.00019864,1.0133e-05,7.1978e-05,0.00013396,7.5868e-05,2021-04-07 16:21:40.251000
-0.00024277,1.8195e-05,9.0976e-05,0.00014418,9.4221e-05,2021-04-07 16:21:40.253000
-0.00022423,2.6527e-05,9.1591e-05,0.00013508,9.8503e-05,2021-04-07 16:21:40.255000
-0.00015935,2.4262e-05,7.1704e-05,0.00011207,8.1059e-05,2021-04-07 16:21:40.257000
-7.5719e-05,2.2268e-05,4.0587e-05,7.0891e-05,4.6303e-05,2021-04-07 16:21:40.259000
7.8882e-06,2.201e-05,1.6558e-06,2.9463e-05,1.8266e-05,2021-04-07 16:21:40.261000
4.848e-05,2.1773e-05,-1.2793e-05,6.0616e-06,1.4572e-05,2021-04-07 16:21:40.263000
3.2426e-05,2.3533e-05,-5.1717e-06,6.4304e-07,2.3357e-05,2021-04-07 16:21:40.265000
-1.939e-05,1.9763e-05,5.0965e-06,1.3633e-05,3.7901e-05,2021-04-07 16:21:40.267000
-9.8921e-05,1.8619e-05,3.7784e-05,3.8886e-05,7.0292e-05,2021-04-07 16:21:40.269000
-0.0001782,1.5803e-05,6.1676e-05,6.4772e-05,9.3046e-05,2021-04-07 16:21:40.271000
-0.00022744,4.609e-06,6.8166e-05,7.9028e-05,9.5279e-05,2021-04-07 16:21:40.273000
-0.00023475,-9.6027e-06,7.2589e-05,7.4228e-05,0.00010087,2021-04-07 16:21:40.275000
-0.00018392,-2.4955e-05,4.2297e-05,5.4581e-05,8.7026e-05,2021-04-07 16:21:40.277000
-8.8784e-05,-2.3538e-05,4.0483e-06,2.3107e-05,5.2147e-05,2021-04-07 16:21:40.279000
-1.3765e-05,-2.85e-05,-2.149e-05,-4.1909e-06,2.4895e-05,2021-04-07 16:21:40.281000
9.0887e-06,-4.2608e-05,-4.1176e-05,-1.1714e-05,7.5846e-06,2021-04-07 16:21:40.283000
-1.4321e-05,-4.3094e-05,-3.4514e-05,-7.9819e-07,6.326e-06,2021-04-07 16:21:40.285000
-9.8989e-05,-6.3674e-05,-1.6627e-05,2.5821e-05,2.2244e-05,2021-04-07 16:21:40.287000
-0.00018018,-5.681e-05,1.3454e-05,5.1543e-05,5.253e-05,2021-04-07 16:21:40.289000
-0.00019515,-4.3548e-07,5.4417e-05,6.8472e-05,8.7054e-05,2021-04-07 16:21:40.291000
-0.0002133,1.4769e-05,7.7054e-05,7.8918e-05,0.00010521,2021-04-07 16:21:40.293000
-0.00024848,-2.584e-05,6.3556e-05,7.7459e-05,9.3082e-05,2021-04-07 16:21:40.295000
-0.00023491,-7.6486e-05,8.8063e-06,6.6405e-05,5.4597e-05,2021-04-07 16:21:40.297000
-0.0001691,-9.3223e-05,-3.4968e-05,3.9791e-05,1.9803e-05,2021-04-07 16:21:40.299000
-9.2499e-05,-8.8398e-05,-4.7867e-05,6.6803e-06,-5.257e-06,2021-04-07 16:21:40.301000
-4.5439e-05,-9.4143e-05,-6.2358e-05,-2.8599e-06,-1.8456e-05,2021-04-07 16:21:40.303000
-6.3295e-05,-9.4702e-05,-5.8897e-05,1.0383e-05,-6.5805e-06,2021-04-07 16:21:40.305000
-0.00014008,-9.7412e-05,-3.0287e-05,3.2053e-05,1.3226e-05,2021-04-07 16:21:40.307000
-0.00022592,-9.8345e-05,-4.2783e-06,6.1178e-05,3.6432e-05,2021-04-07 16:21:40.309000
-0.00030272,-9.4046e-05,1.5058e-05,8.7209e-05,6.1567e-05,2021-04-07 16:21:40.311000
-0.00035391,-9.7307e-05,2.6135e-05,9.7892e-05,7.6268e-05,2021-04-07 16:21:40.313000
-0.000336,-9.5799e-05,2.103e-05,9.568e-05,7.6605e-05,2021-04-07 16:21:40.315000
-0.00026404,-9.7211e-05,2.52e-06,7.14e-05,5.0628e-05,2021-04-07 16:21:40.317000
-0.00018371,-0.00010102,-2.6118e-05,3.5566e-05,1.3723e-05,2021-04-07 16:21:40.319000
-0.00010949,-0.00010082,-5.196e-05,2.1756e-05,-6.0214e-06,2021-04-07 16:21:40.321000
-7.3309e-05,-0.00010278,-6.1178e-05,1.517e-05,-1.3314e-05,2021-04-07 16:21:40.323000
-9.9665e-05,-9.8873e-05,-5.7526e-05,1.2156e-05,-7.8928e-06,2021-04-07 16:21:40.325000
-0.00015989,-9.9688e-05,-3.8068e-05,3.8398e-05,1.6846e-05,2021-04-07 16:21:40.327000
-0.00023756,-0.00010256,-7.9015e-06,7.2335e-05,4.5986e-05,2021-04-07 16:21:40.329000
-0.00031698,-9.5637e-05,1.5158e-05,9.5721e-05,6.8494e-05,2021-04-07 16:21:40.331000
-0.00035802,-9.6136e-05,2.601e-05,0.00010884,7.9891e-05,2021-04-07 16:21:40.333000
-0.00034268,-9.8368e-05,2.1306e-05,0.00010202,7.4323e-05,2021-04-07 16:21:40.335000
-0.0002762,-9.8891e-05,-1.7663e-06,7.9975e-05,5.5018e-05,2021-04-07 16:21:40.337000
-0.00018776,-0.00010517,-3.4657e-05,4.7929e-05,2.0513e-05,2021-04-07 16:21:40.339000
-0.00011264,-0.00010234,-6.1252e-05,1.776e-05,-1.0986e-05,2021-04-07 16:21:40.341000
-7.6811e-05,-9.9939e-05,-7.186e-05,7.0827e-06,-1.7389e-05,2021-04-07 16:21:40.343000
-9.5555e-05,-0.0001049,-6.1629e-05,1.808e-05,-9.7437e-06,2021-04-07 16:21:40.345000
-0.00015916,-9.9496e-05,-3.5168e-05,4.4586e-05,1.2602e-05,2021-04-07 16:21:40.347000
-0.00024526,-9.5942e-05,-1.1308e-05,7.0149e-05,3.876e-05,2021-04-07 16:21:40.349000
-0.00032211,-0.00010113,6.8383e-06,9.264e-05,5.9569e-05,2021-04-07 16:21:40.351000
-0.00036387,-0.00010092,2.0837e-05,0.00011092,8.098e-05,2021-04-07 16:21:40.353000
-0.00034522,-0.00010159,1.6419e-05,0.00010278,7.3774e-05,2021-04-07 16:21:40.355000
-0.00026566,-0.00010039,-9.0672e-06,7.5232e-05,4.675e-05,2021-04-07 16:21:40.357000
-0.00018018,-9.8664e-05,-4.0494e-05,4.9021e-05,1.7328e-05,2021-04-07 16:21:40.359000
-0.00011196,-0.00010421,-6.749e-05,2.3917e-05,-1.6649e-05,2021-04-07 16:21:40.361000
-7.6858e-05,-0.00011147,-7.5871e-05,2.2309e-05,-3.4876e-05,2021-04-07 16:21:40.363000
-0.00012157,-0.00013676,-4.4059e-05,6.637e-05,-5.2248e-05,2021-04-07 16:21:40.365000
-0.00021572,-0.00016097,7.9225e-06,0.00013135,-6.2886e-05,2021-04-07 16:21:40.367000
-0.00030812,-0.00018678,5.2646e-05,0.00020181,-6.6027e-05,2021-04-07 16:21:40.369000
-0.0003996,-0.00024394,9.9057e-05,0.00026363,-8.7575e-05,2021-04-07 16:21:40.371000
-0.00045924,-0.00027883,0.00013989,0.00030713,-0.00011073,2021-04-07 16:21:40.373000
-0.00045303,-0.00029965,0.00016074,0.00035188,-0.00014771,2021-04-07 16:21:40.375000
-0.00038623,-0.00030888,0.00016013,0.00036091,-0.00019205,2021-04-07 16:21:40.377000
-0.00026696,-0.00026023,0.00015607,0.00032999,-0.00022283,2021-04-07 16:21:40.379000
-0.00013907,-0.00019248,0.0001557,0.00031384,-0.00023728,2021-04-07 16:21:40.381000
-8.02e-05,-0.00011543,0.00012654,0.00032593,-0.00020799,2021-04-07 16:21:40.383000
-0.00011761,-5.5674e-05,7.1031e-05,0.00037707,-0.00015056,2021-04-07 16:21:40.385000
-0.00017745,2.7989e-05,7.9842e-06,0.0004311,-6.2159e-05,2021-04-07 16:21:40.387000
-0.00019409,0.00021606,-4.4725e-05,0.00046165,6.2623e-05,2021-04-07 16:21:40.389000
-0.00018432,0.00040717,-8.8884e-05,0.00044667,0.00019372,2021-04-07 16:21:40.391000
-0.00011415,0.00059305,-0.00016172,0.00031989,0.00031839,2021-04-07 16:21:40.393000
7.3109e-05,0.00081341,-0.00022651,0.00011265,0.00040597,2021-04-07 16:21:40.395000
0.00034738,0.0010314,-0.00026266,-0.00013382,0.00046351,2021-04-07 16:21:40.397000
0.00062666,0.0012334,-0.00030533,-0.00040295,0.00049891,2021-04-07 16:21:40.399000
0.00086457,0.0013437,-0.00033572,-0.00066346,0.00052249,2021-04-07 16:21:40.401000
0.0010642,0.0014153,-0.00033255,-0.00087392,0.00055695,2021-04-07 16:21:40.403000
0.0011561,0.0014431,-0.00027523,-0.00099225,0.00055676,2021-04-07 16:21:40.405000
0.0011292,0.0013246,-0.00018802,-0.001095,0.0005408,2021-04-07 16:21:40.407000
0.0010624,0.0012197,-0.00015412,-0.0011741,0.00054617,2021-04-07 16:21:40.409000
0.00093873,0.0011032,-0.00014024,-0.0011582,0.00054627,2021-04-07 16:21:40.411000
0.00076524,0.00081091,-9.8091e-05,-0.0011019,0.00052984,2021-04-07 16:21:40.413000
0.00051344,0.00045682,-0.00017317,-0.00097479,0.00049846,2021-04-07 16:21:40.415000
0.00017377,0.00015742,-0.00039709,-0.00076705,0.00048537,2021-04-07 16:21:40.417000
-6.4305e-05,-2.9703e-05,-0.00052898,-0.00058075,0.00045852,2021-04-07 16:21:40.419000
-0.00014632,-0.00012439,-0.00050547,-0.00045984,0.00036824,2021-04-07 16:21:40.421000
-0.00017011,-0.00017836,-0.00044206,-0.0003819,0.0002727,2021-04-07 16:21:40.423000
-0.00016824,-0.0001528,-0.00034098,-0.00029886,0.00021521,2021-04-07 16:21:40.425000
-0.00018447,-9.3006e-05,-0.00022509,-0.00022439,0.00018913,2021-04-07 16:21:40.427000
-0.00023323,-7.9923e-05,-0.00013801,-0.00016354,0.00016014,2021-04-07 16:21:40.429000
-0.00027955,-9.2413e-05,-6.4766e-05,-9.157e-05,0.00012341,2021-04-07 16:21:40.431000
-0.00028591,-6.491e-05,-8.311e-06,-4.3934e-05,0.00011426,2021-04-07 16:21:40.433000
-0.00021345,-8.5541e-06,2.4207e-05,-2.2902e-05,0.00010156,2021-04-07 16:21:40.435000
-9.1419e-05,1.8512e-05,2.8636e-05,-1.8239e-05,5.8522e-05,2021-04-07 16:21:40.437000
1.6462e-05,2.5651e-05,1.5842e-05,-3.4242e-05,1.1999e-05,2021-04-07 16:21:40.439000
8.8618e-05,1.9958e-05,3.4129e-06,-4.6095e-05,-2.0825e-05,2021-04-07 16:21:40.441000
0.00010298,4.1011e-06,-9.734e-06,-4.6104e-05,-3.4142e-05,2021-04-07 16:21:40.443000
5.3857e-05,-4.5416e-06,-6.3509e-06,-3.0944e-05,-2.6706e-05,2021-04-07 16:21:40.445000
-3.3762e-05,-1.8197e-05,1.6191e-05,1.3672e-06,-5.6055e-06,2021-04-07 16:21:40.447000
-0.00013272,-3.1155e-05,4.0135e-05,3.7739e-05,1.6184e-05,2021-04-07 16:21:40.449000
-0.00020487,-3.3222e-05,6.4067e-05,6.5969e-05,3.6085e-05,2021-04-07 16:21:40.451000
-0.00023344,-3.6833e-05,7.2672e-05,7.7902e-05,4.4745e-05,2021-04-07 16:21:40.453000
-0.00021173,-4.4556e-05,5.7442e-05,7.3493e-05,2.7558e-05,2021-04-07 16:21:40.455000
-0.00013907,-4.9239e-05,3.4338e-05,5.172e-05,-1.6111e-06,2021-04-07 16:21:40.457000
-4.9653e-05,-4.923e-05,8.47e-06,2.4616e-05,-2.8767e-05,2021-04-07 16:21:40.459000
1.264e-05,-5.0389e-05,-1.5751e-05,8.5188e-06,-5.5944e-05,2021-04-07 16:21:40.461000
2.5845e-05,-5.2899e-05,-2.3646e-05,2.4831e-06,-7.1217e-05,2021-04-07 16:21:40.463000
-3.0599e-06,-5.5685e-05,-5.2768e-06,1.5873e-05,-5.5664e-05,2021-04-07 16:21:40.465000
-7.4757e-05,-5.9245e-05,2.4366e-05,4.8425e-05,-2.5381e-05,2021-04-07 16:21:40.467000
-0.00016056,-5.6547e-05,4.451e-05,7.5556e-05,-3.7058e-06,2021-04-07 16:21:40.469000
-0.00022115,-5.5063e-05,6.4488e-05,9.3011e-05,1.7252e-05,2021-04-07 16:21:40.471000
-0.00025371,-5.7158e-05,7.7722e-05,0.0001044,2.9212e-05,2021-04-07 16:21:40.473000
-0.00021423,-5.0611e-05,6.2721e-05,9.6882e-05,1.2481e-05,2021-04-07 16:21:40.475000
-0.00012209,-4.8691e-05,3.5163e-05,7.0321e-05,-1.6455e-05,2021-04-07 16:21:40.477000
-5.1596e-05,-5.2886e-05,8.233e-06,4.3152e-05,-4.269e-05,2021-04-07 16:21:40.479000
1.3263e-05,-5.3359e-05,-2.0768e-05,2.1513e-05,-7.317e-05,2021-04-07 16:21:40.481000
4.6697e-05,-5.6069e-05,-3.2721e-05,1.1434e-05,-8.4733e-05,2021-04-07 16:21:40.483000
3.4004e-06,-5.2704e-05,-1.4196e-05,2.9081e-05,-6.2104e-05,2021-04-07 16:21:40.485000
-7.3907e-05,-5.1072e-05,9.6199e-06,5.7962e-05,-3.7999e-05,2021-04-07 16:21:40.487000
-0.00015037,-5.8087e-05,2.957e-05,8.187e-05,-1.6377e-05,2021-04-07 16:21:40.489000
-0.00022224,-5.5519e-05,5.7657e-05,0.0001071,8.6343e-06,2021-04-07 16:21:40.491000
-0.00025712,-5.0796e-05,6.6487e-05,0.00011606,1.7101e-05,2021-04-07 16:21:40.493000
-0.00021188,-5.0122e-05,4.6587e-05,9.9243e-05,4.4661e-06,2021-04-07 16:21:40.495000
-0.00012641,-4.5363e-05,2.0975e-05,6.8494e-05,-2.8411e-05,2021-04-07 16:21:40.497000
-4.4186e-05,-4.3745e-05,-1.2628e-05,3.7779e-05,-6.2321e-05,2021-04-07 16:21:40.499000
3.7412e-05,-4.6595e-05,-3.8666e-05,1.9864e-05,-7.9626e-05,2021-04-07 16:21:40.501000
6.1733e-05,-4.7056e-05,-3.6702e-05,1.5771e-05,-8.7312e-05,2021-04-07 16:21:40.503000
1.7603e-05,-4.4352e-05,-2.128e-05,2.6661e-05,-7.5262e-05,2021-04-07 16:21:40.505000
-5.241e-05,-4.1018e-05,2.1174e-06,4.8468e-05,-4.7421e-05,2021-04-07 16:21:40.507000
-0.00013528,-3.986e-05,3.201e-05,7.7467e-05,-2.2948e-05,2021-04-07 16:21:40.509000
-0.00019328,-3.795e-05,5.3747e-05,0.00010132,-2.1986e-06,2021-04-07 16:21:40.511000
-0.00021104,-3.4026e-05,6.0431e-05,0.00010465,4.4025e-06,2021-04-07 16:21:40.513000
-0.00017819,-3.4381e-05,5.0021e-05,9.4358e-05,-1.475e-05,2021-04-07 16:21:40.515000
-8.5694e-05,-3.7192e-05,2.259e-05,6.7647e-05,-4.5755e-05,2021-04-07 16:21:40.517000
1.1648e-05,-3.7589e-05,-1.327e-05,3.2239e-05,-7.1971e-05,2021-04-07 16:21:40.519000
7.453e-05,-3.6867e-05,-3.9243e-05,6.9301e-06,-9.3415e-05,2021-04-07 16:21:40.521000
9.4676e-05,-3.3674e-05,-4.1976e-05,-6.3212e-07,-0.00010206,2021-04-07 16:21:40.523000
6.0615e-05,-3.2139e-05,-2.3242e-05,1.9567e-05,-8.4588e-05,2021-04-07 16:21:40.525000
-1.6576e-05,-3.3659e-05,5.5476e-06,4.6091e-05,-5.7568e-05,2021-04-07 16:21:40.527000
-9.4993e-05,-3.007e-05,2.568e-05,6.4664e-05,-3.8369e-05,2021-04-07 16:21:40.529000
-0.00015155,-2.6651e-05,4.2325e-05,8.889e-05,-2.0645e-05,2021-04-07 16:21:40.531000
-0.00018195,-2.7428e-05,6.1122e-05,9.9825e-05,-9.7212e-06,2021-04-07 16:21:40.533000
-0.00013804,-2.533e-05,5.015e-05,8.2302e-05,-2.0194e-05,2021-04-07 16:21:40.535000
-3.4393e-05,-2.4181e-05,1.2797e-05,5.363e-05,-4.7938e-05,2021-04-07 16:21:40.537000
4.7517e-05,-2.5612e-05,-1.4931e-05,2.3461e-05,-7.9993e-05,2021-04-07 16:21:40.539000
0.00010645,-2.4056e-05,-3.2581e-05,-8.2893e-07,-0.00010355,2021-04-07 16:21:40.541000
0.00013345,-1.9296e-05,-3.8929e-05,-3.8762e-06,-0.00010557,2021-04-07 16:21:40.543000
9.2356e-05,-1.0722e-05,-2.0398e-05,1.2027e-05,-8.831e-05,2021-04-07 16:21:40.545000
2.3079e-05,-3.5339e-06,5.2321e-06,3.3877e-05,-6.4925e-05,2021-04-07 16:21:40.547000
-4.3282e-05,-2.8044e-06,2.185e-05,5.6676e-05,-4.1037e-05,2021-04-07 16:21:40.549000
-0.00011183,-1.6421e-06,4.1497e-05,7.7316e-05,-2.0778e-05,2021-04-07 16:21:40.551000
-0.00012967,2.627e-06,5.3855e-05,8.6896e-05,-1.4411e-05,2021-04-07 16:21:40.553000
-6.7466e-05,6.2864e-06,3.9063e-05,7.29e-05,-3.1377e-05,2021-04-07 16:21:40.555000
1.1073e-05,6.1213e-06,7.469e-06,4.1401e-05,-6.5707e-05,2021-04-07 16:21:40.557000
8.8328e-05,1.475e-06,-2.2593e-05,9.6573e-06,-9.7758e-05,2021-04-07 16:21:40.559000
0.00016671,-2.5614e-07,-3.9418e-05,-1.2998e-05,-0.00011652,2021-04-07 16:21:40.561000
0.00018121,3.0143e-06,-3.8497e-05,-1.6187e-05,-0.00011724,2021-04-07 16:21:40.563000
0.00012628,4.9451e-06,-2.1116e-05,-7.0628e-07,-0.00010003,2021-04-07 16:21:40.565000
5.7225e-05,6.1248e-06,2.6977e-06,2.2498e-05,-7.6383e-05,2021-04-07 16:21:40.567000
-1.1279e-05,9.7055e-06,2.6641e-05,4.9421e-05,-5.0733e-05,2021-04-07 16:21:40.569000
-7.282e-05,1.4317e-05,4.8765e-05,7.0123e-05,-3.0034e-05,2021-04-07 16:21:40.571000
-9.1397e-05,1.569e-05,5.2578e-05,7.273e-05,-2.8129e-05,2021-04-07 16:21:40.573000
-4.5011e-05,1.3611e-05,3.6194e-05,5.8242e-05,-4.6871e-05,2021-04-07 16:21:40.575000
4.3397e-05,1.2245e-05,8.2397e-06,2.9813e-05,-8.0195e-05,2021-04-07 16:21:40.577000
0.00013969,1.1285e-05,-2.215e-05,-2.9461e-06,-0.00010765,2021-04-07 16:21:40.579000
0.00020439,1.2347e-05,-4.0216e-05,-2.4147e-05,-0.00012071,2021-04-07 16:21:40.581000
0.00021167,1.5969e-05,-4.6652e-05,-2.8703e-05,-0.00012888,2021-04-07 16:21:40.583000
0.00017397,1.7849e-05,-3.0323e-05,-1.3632e-05,-0.0001136,2021-04-07 16:21:40.585000
0.00010192,1.8096e-05,4.7319e-06,1.4653e-05,-7.8797e-05,2021-04-07 16:21:40.587000
2.0135e-05,1.8003e-05,2.4814e-05,3.9401e-05,-5.9592e-05,2021-04-07 16:21:40.589000
-3.2795e-05,2.0348e-05,3.6469e-05,5.61e-05,-4.3994e-05,2021-04-07 16:21:40.591000
-4.4265e-05,2.4793e-05,4.83e-05,5.8321e-05,-3.0691e-05,2021-04-07 16:21:40.593000
8.089e-06,2.4154e-05,3.3372e-05,3.7698e-05,-5.2895e-05,2021-04-07 16:21:40.595000
0.00011067,2.25e-05,-5.5812e-06,3.8775e-06,-8.9892e-05,2021-04-07 16:21:40.597000
0.00018787,2.6712e-05,-3.4583e-05,-2.7002e-05,-0.00011353,2021-04-07 16:21:40.599000
0.00023462,2.5322e-05,-5.0785e-05,-4.7955e-05,-0.00013494,2021-04-07 16:21:40.601000
0.0002651,2.077e-05,-5.5511e-05,-5.3128e-05,-0.00014392,2021-04-07 16:21:40.603000
0.00022551,2.6016e-05,-3.3407e-05,-3.6497e-05,-0.00012464,2021-04-07 16:21:40.605000
0.00013938,2.8148e-05,-5.7617e-06,-9.5241e-06,-9.449e-05,2021-04-07 16:21:40.607000
7.1966e-05,2.8694e-05,1.3362e-05,1.3886e-05,-7.4787e-05,2021-04-07 16:21:40.609000
1.6507e-05,3.6286e-05,3.3081e-05,3.1126e-05,-6.1484e-05,2021-04-07 16:21:40.611000
4.4871e-06,3.777e-05,3.7003e-05,3.1843e-05,-5.1275e-05,2021-04-07 16:21:40.613000
7.0802e-05,3.5603e-05,1.9728e-05,1.0778e-05,-6.6029e-05,2021-04-07 16:21:40.615000
0.00015979,3.3678e-05,-9.9302e-06,-2.0368e-05,-0.00010456,2021-04-07 16:21:40.617000
0.00023992,3.0698e-05,-4.2392e-05,-5.1806e-05,-0.00013481,2021-04-07 16:21:40.619000
0.00030609,3.1585e-05,-6.0145e-05,-7.07e-05,-0.00014641,2021-04-07 16:21:40.621000
0.00031179,3.2731e-05,-6.0146e-05,-6.9656e-05,-0.00014561,2021-04-07 16:21:40.623000
0.00025468,3.5753e-05,-4.5971e-05,-5.7315e-05,-0.00013189,2021-04-07 16:21:40.625000
0.00018208,4.0192e-05,-2.0396e-05,-3.288e-05,-0.00010624,2021-04-07 16:21:40.627000
0.00011267,3.953e-05,7.4607e-06,-4.2569e-06,-7.9243e-05,2021-04-07 16:21:40.629000
6.1946e-05,3.6929e-05,2.4594e-05,7.2543e-06,-6.2856e-05,2021-04-07 16:21:40.631000
6.1194e-05,3.7679e-05,2.2432e-05,3.8913e-06,-6.373e-05,2021-04-07 16:21:40.633000
0.00011608,4.1236e-05,6.5755e-06,-1.1937e-05,-8.3025e-05,2021-04-07 16:21:40.635000
0.00020809,3.8062e-05,-1.8825e-05,-4.5158e-05,-0.00011166,2021-04-07 16:21:40.637000
0.00030091,2.7021e-05,-4.8343e-05,-7.4912e-05,-0.00013899,2021-04-07 16:21:40.639000
0.00034753,1.8327e-05,-6.9301e-05,-8.7881e-05,-0.00015776,2021-04-07 16:21:40.641000
0.00034688,1.9006e-05,-7.5556e-05,-9.4177e-05,-0.00015876,2021-04-07 16:21:40.643000
0.0003109,2.6081e-05,-6.04e-05,-8.1871e-05,-0.00013764,2021-04-07 16:21:40.645000
0.00023222,2.6023e-05,-3.1396e-05,-5.0267e-05,-0.00010274,2021-04-07 16:21:40.647000
0.00014973,2.3674e-05,-9.4731e-06,-2.7442e-05,-7.1081e-05,2021-04-07 16:21:40.649000
9.4951e-05,2.0325e-05,-8.0758e-07,-1.2627e-05,-5.3042e-05,2021-04-07 16:21:40.651000
7.9834e-05,9.2642e-06,-5.6452e-06,-6.6986e-06,-5.2456e-05,2021-04-07 16:21:40.653000
0.00012833,7.0636e-06,-2.1256e-05,-2.613e-05,-6.8725e-05,2021-04-07 16:21:40.655000
5.9952e-05,3.422e-05,0.00030155,2.3505e-05,9.0541e-06,2021-04-07 16:21:40.648000
0.00011866,5.1e-05,0.00037451,1.9442e-05,-2.7261e-07,2021-04-07 16:21:40.650000
0.00017989,3.1538e-05,0.00028082,-1.6511e-05,-2.5286e-05,2021-04-07 16:21:40.652000
0.00017804,4.0169e-05,0.00032498,-6.5316e-06,-1.7177e-05,2021-04-07 16:21:40.654000
0.00012199,2.5862e-05,0.00032505,2.0033e-05,5.4908e-06,2021-04-07 16:21:40.656000
2.4694e-05,1.7546e-05,0.0003469,4.1099e-05,3.1009e-05,2021-04-07 16:21:40.658000
-5.2318e-05,2.6227e-05,0.00037515,5.7763e-05,5.5061e-05,2021-04-07 16:21:40.660000
-0.00011415,2.1419e-05,0.00038121,7.9179e-05,7.6726e-05,2021-04-07 16:21:40.662000
-0.00013451,1.1639e-05,0.00039049,8.6588e-05,8.4002e-05,2021-04-07 16:21:40.664000
-6.0847e-05,5.983e-06,0.0003499,5.9557e-05,6.4859e-05,2021-04-07 16:21:40.666000
1.6682e-05,-2.1695e-06,0.00031963,2.7215e-05,3.7589e-05,2021-04-07 16:21:40.668000
7.6398e-05,-1.1652e-05,0.00029514,2.2483e-06,1.0765e-05,2021-04-07 16:21:40.670000
0.00013566,-1.1348e-05,0.00026014,-1.376e-05,-6.2175e-06,2021-04-07 16:21:40.672000
0.00012556,-9.1207e-06,0.00026103,-4.7966e-06,7.1343e-06,2021-04-07 16:21:40.674000
5.4674e-05,-9.4291e-06,0.00027882,1.912e-05,3.2634e-05,2021-04-07 16:21:40.676000
-3.3769e-05,-8.5252e-06,0.00029918,4.5656e-05,5.6226e-05,2021-04-07 16:21:40.678000
-0.00012297,-6.9389e-06,0.00032063,7.7602e-05,8.759e-05,2021-04-07 16:21:40.680000
-0.00018164,-3.5404e-06,0.00032897,9.8529e-05,0.0001075,2021-04-07 16:21:40.682000
-0.00019415,-5.7531e-06,0.0003197,0.00010036,0.00010582,2021-04-07 16:21:40.684000
-0.00015324,-8.9323e-06,0.00029515,8.8497e-05,8.828e-05,2021-04-07 16:21:40.686000
-6.9611e-05,-7.4765e-06,0.00026033,5.9691e-05,5.7415e-05,2021-04-07 16:21:40.688000
1.2515e-05,-8.7224e-06,0.00022284,3.3711e-05,3.0456e-05,2021-04-07 16:21:40.690000
4.1432e-05,-7.3999e-06,0.00019813,3.0074e-05,1.6496e-05,2021-04-07 16:21:40.692000
1.5089e-05,1.2734e-07,0.00019472,3.947e-05,1.9295e-05,2021-04-07 16:21:40.694000
-3.3838e-05,5.1854e-06,0.00020444,5.9836e-05,3.7668e-05,2021-04-07 16:21:40.696000
-0.00011838,3.7201e-06,0.00022099,9.3144e-05,6.3974e-05,2021-04-07 16:21:40.698000
-0.0002168,4.694e-06,0.00024124,0.00012085,9.1208e-05,2021-04-07 16:21:40.700000
-0.00026771,1.2186e-05,0.00025246,0.00013453,0.00010621,2021-04-07 16:21:40.702000
-0.0002724,1.5047e-05,0.00024369,0.00013964,0.00010438,2021-04-07 16:21:40.704000
-0.00022473,1.1865e-05,0.00021456,0.00012356,8.3079e-05,2021-04-07 16:21:40.706000
-0.00012966,1.0049e-05,0.00017655,9.2706e-05,5.3752e-05,2021-04-07 16:21:40.708000
-5.8148e-05,1.2745e-05,0.00014624,6.9625e-05,3.094e-05,2021-04-07 16:21:40.710000
-2.9574e-05,1.7987e-05,0.00012776,5.5467e-05,1.3431e-05,2021-04-07 16:21:40.712000
-3.0914e-05,1.8594e-05,0.00012557,6.0552e-05,1.5071e-05,2021-04-07 16:21:40.714000
-9.534e-05,1.7675e-05,0.00014379,8.6744e-05,3.6281e-05,2021-04-07 16:21:40.716000
-0.00019409,1.9273e-05,0.00016673,0.0001133,6.278e-05,2021-04-07 16:21:40.718000
-0.00026744,1.682e-05,0.00018306,0.00013641,8.7551e-05,2021-04-07 16:21:40.720000
-0.00032356,1.4221e-05,0.00019251,0.00015572,9.8794e-05,2021-04-07 16:21:40.722000
-0.00032607,1.5691e-05,0.00018425,0.00015334,9.2203e-05,2021-04-07 16:21:40.724000
-0.00025367,1.5461e-05,0.00016018,0.00012838,7.0347e-05,2021-04-07 16:21:40.726000
-0.0001769,1.6006e-05,0.00013314,0.00010075,4.0452e-05,2021-04-07 16:21:40.728000
-0.00010791,1.5036e-05,0.00010248,7.4498e-05,1.1244e-05,2021-04-07 16:21:40.730000
-5.2085e-05,1.1382e-05,8.216e-05,6.2471e-05,7.0452e-07,2021-04-07 16:21:40.732000
-6.3343e-05,1.552e-05,8.6325e-05,7.3956e-05,1.0751e-05,2021-04-07 16:21:40.734000
-0.00013295,1.893e-05,0.00010458,9.2484e-05,2.2186e-05,2021-04-07 16:21:40.736000
-0.00021757,1.8381e-05,0.00012853,0.00011895,4.872e-05,2021-04-07 16:21:40.738000
-0.00029345,2.2608e-05,0.00015388,0.00014499,7.8735e-05,2021-04-07 16:21:40.740000
-0.00034094,2.164e-05,0.00016757,0.00015627,8.5798e-05,2021-04-07 16:21:40.742000
-0.00033443,2.0672e-05,0.0001603,0.00015304,8.4034e-05,2021-04-07 16:21:40.744000
